ref_area.label,source.label,indicator.label,sex.label,classif1.label,classif2.label,time,obs_value,obs_status.label,note_classif.label,note_indicator.label,note_source.label
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former occupation (thousands),Sex: Total,Occupation (ISCO-08): 3. Technicians and associate professionals,,2010,80.865,,,,Population coverage: Nonstandard population coverage | Age coverage - minimum age: 10 years old
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former occupation (thousands),Sex: Total,Occupation (ISCO-08): 4. Clerical support workers,,2010,157.518,,,,Population coverage: Nonstandard population coverage | Age coverage - minimum age: 10 years old
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former occupation (thousands),Sex: Total,Occupation (ISCO-08): 5. Service and sales workers,,2010,52.224,,,,Population coverage: Nonstandard population coverage | Age coverage - minimum age: 10 years old
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former occupation (thousands),Sex: Total,"Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers",,2010,264.089,,,,Population coverage: Nonstandard population coverage | Age coverage - minimum age: 10 years old
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former occupation (thousands),Sex: Total,Occupation (ISCO-08): 7. Craft and related trades workers,,2010,1.493,,,,Population coverage: Nonstandard population coverage | Age coverage - minimum age: 10 years old
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former occupation (thousands),Sex: Total,"Occupation (ISCO-08): 8. Plant and machine operators, and assemblers",,2010,190.348,,,,Population coverage: Nonstandard population coverage | Age coverage - minimum age: 10 years old
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former occupation (thousands),Sex: Total,Occupation (ISCO-08): 9. Elementary occupations,,2010,62.413,,,,Population coverage: Nonstandard population coverage | Age coverage - minimum age: 10 years old
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former occupation (thousands),Sex: Total,Occupation (ISCO-08): 0. Armed forces occupations,,2010,9.689,,,,Population coverage: Nonstandard population coverage | Age coverage - minimum age: 10 years old
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former occupation (thousands),Sex: Total,Occupation (ISCO-08): X. Not elsewhere classified,,2010,2.382,,,,Population coverage: Nonstandard population coverage | Age coverage - minimum age: 10 years old
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former occupation (thousands),Sex: Male,Occupation (ISCO-08): Total,,2010,556.394,,,,Population coverage: Nonstandard population coverage | Age coverage - minimum age: 10 years old
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former occupation (thousands),Sex: Male,Occupation (ISCO-08): 1. Managers,,2010,14.516,,,,Population coverage: Nonstandard population coverage | Age coverage - minimum age: 10 years old
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former occupation (thousands),Sex: Male,Occupation (ISCO-08): 2. Professionals,,2010,31.315,,,,Population coverage: Nonstandard population coverage | Age coverage - minimum age: 10 years old
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former occupation (thousands),Sex: Male,Occupation (ISCO-08): 3. Technicians and associate professionals,,2010,22.143,,,,Population coverage: Nonstandard population coverage | Age coverage - minimum age: 10 years old
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former occupation (thousands),Sex: Male,Occupation (ISCO-08): 4. Clerical support workers,,2010,52.05,,,,Population coverage: Nonstandard population coverage | Age coverage - minimum age: 10 years old
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former occupation (thousands),Sex: Male,Occupation (ISCO-08): 5. Service and sales workers,,2010,48.82,,,,Population coverage: Nonstandard population coverage | Age coverage - minimum age: 10 years old
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former occupation (thousands),Sex: Male,"Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers",,2010,241.784,,,,Population coverage: Nonstandard population coverage | Age coverage - minimum age: 10 years old
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former occupation (thousands),Sex: Male,Occupation (ISCO-08): 7. Craft and related trades workers,,2010,1.493,,,,Population coverage: Nonstandard population coverage | Age coverage - minimum age: 10 years old
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former occupation (thousands),Sex: Male,"Occupation (ISCO-08): 8. Plant and machine operators, and assemblers",,2010,72.946,,,,Population coverage: Nonstandard population coverage | Age coverage - minimum age: 10 years old
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former occupation (thousands),Sex: Male,Occupation (ISCO-08): 9. Elementary occupations,,2010,60.894,,,,Population coverage: Nonstandard population coverage | Age coverage - minimum age: 10 years old
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former occupation (thousands),Sex: Male,Occupation (ISCO-08): 0. Armed forces occupations,,2010,9.309,,,,Population coverage: Nonstandard population coverage | Age coverage - minimum age: 10 years old
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former occupation (thousands),Sex: Male,Occupation (ISCO-08): X. Not elsewhere classified,,2010,1.124,,,,Population coverage: Nonstandard population coverage | Age coverage - minimum age: 10 years old
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former occupation (thousands),Sex: Female,Occupation (ISCO-08): Total,,2010,384.73,,,,Population coverage: Nonstandard population coverage | Age coverage - minimum age: 10 years old
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former occupation (thousands),Sex: Female,Occupation (ISCO-08): 1. Managers,,2010,14.191,,,,Population coverage: Nonstandard population coverage | Age coverage - minimum age: 10 years old
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former occupation (thousands),Sex: Female,Occupation (ISCO-08): 2. Professionals,,2010,60.081,,,,Population coverage: Nonstandard population coverage | Age coverage - minimum age: 10 years old
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former occupation (thousands),Sex: Female,Occupation (ISCO-08): 3. Technicians and associate professionals,,2010,58.722,,,,Population coverage: Nonstandard population coverage | Age coverage - minimum age: 10 years old
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former occupation (thousands),Sex: Female,Occupation (ISCO-08): 4. Clerical support workers,,2010,105.468,,,,Population coverage: Nonstandard population coverage | Age coverage - minimum age: 10 years old
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former occupation (thousands),Sex: Female,Occupation (ISCO-08): 5. Service and sales workers,,2010,3.404,,,,Population coverage: Nonstandard population coverage | Age coverage - minimum age: 10 years old
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former occupation (thousands),Sex: Female,"Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers",,2010,22.305,,,,Population coverage: Nonstandard population coverage | Age coverage - minimum age: 10 years old
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former occupation (thousands),Sex: Female,Occupation (ISCO-08): 7. Craft and related trades workers,,2010,0.0,,,,Population coverage: Nonstandard population coverage | Age coverage - minimum age: 10 years old
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former occupation (thousands),Sex: Female,"Occupation (ISCO-08): 8. Plant and machine operators, and assemblers",,2010,117.402,,,,Population coverage: Nonstandard population coverage | Age coverage - minimum age: 10 years old
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former occupation (thousands),Sex: Female,Occupation (ISCO-08): 9. Elementary occupations,,2010,1.519,,,,Population coverage: Nonstandard population coverage | Age coverage - minimum age: 10 years old
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former occupation (thousands),Sex: Female,Occupation (ISCO-08): 0. Armed forces occupations,,2010,0.38,,,,Population coverage: Nonstandard population coverage | Age coverage - minimum age: 10 years old
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former occupation (thousands),Sex: Female,Occupation (ISCO-08): X. Not elsewhere classified,,2010,1.258,,,,Population coverage: Nonstandard population coverage | Age coverage - minimum age: 10 years old
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former occupation (thousands),Sex: Total,Occupation (Skill level): Total,,2009,903.179,,,,Population coverage: Nonstandard population coverage | Age coverage - minimum age: 10 years old
